UDA_DDA;0.58333;0.41667
UDA_DDA;0.40000;0.20000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.16667;0.00000
UDA_DDA;0.50000;0.37500
UDA_DDA;0.55556;0.33333
UDA_DDA;0.60000;0.30000
UDA_DDA;0.50000;0.40000
UDA_DDA;0.40000;0.30000
UDA_DDA;0.37500;0.25000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.33333
UDA_DDA;0.37500;0.25000
UDA_DDA;0.44444;0.33333
UDA_DDA;0.36364;0.18182
UDA_DDA;0.38462;0.30769
UDA_DDA;0.30435;0.26087
UDA_DDA;0.37037;0.22222
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.33333
UDA_DDA;0.41667;0.25000
UDA_DDA;0.30769;0.15385
UDA_DDA;0.35000;0.30000
UDA_DDA;0.80000;0.80000
UDA_DDA;0.42857;0.14286
UDA_DDA;0.42857;0.42857
UDA_DDA;0.37500;0.25000
UDA_DDA;0.30769;0.15385
UDA_DDA;0.50000;0.00000
UDA_DDA;0.56250;0.50000
UDA_DDA;0.50000;0.33333
UDA_DDA;0.50000;0.37500
UDA_DDA;0.42857;0.28571
UDA_DDA;0.30769;0.23077
UDA_DDA;0.55556;0.44444
UDA_DDA;0.60000;0.60000
UDA_DDA;0.55556;0.55556
UDA_DDA;0.35294;0.29412
UDA_DDA;0.42857;0.28571
UDA_DDA;0.66667;0.66667
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.75000;0.75000
UDA_DDA;0.50000;0.20000
UDA_DDA;0.20000;0.20000
UDA_DDA;0.55556;0.55556
UDA_DDA;0.41667;0.41667
UDA_DDA;0.23810;0.19048
UDA_DDA;0.38095;0.14286
UDA_DDA;0.40000;0.40000
UDA_DDA;0.37500;0.25000
UDA_DDA;0.44000;0.32000
UDA_DDA;0.40000;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.18182;0.09091
UDA_DDA;0.40000;0.40000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.44444;0.22222
UDA_DDA;0.28571;0.00000
UDA_DDA;0.35714;0.21429
UDA_DDA;0.50000;0.37500
UDA_DDA;0.58333;0.33333
UDA_DDA;0.50000;0.33333
UDA_DDA;0.50000;0.50000
UDA_DDA;0.43750;0.37500
UDA_DDA;0.45455;0.36364
UDA_DDA;0.57143;0.57143
UDA_DDA;0.50000;0.50000
UDA_DDA;0.44444;0.22222
UDA_DDA;0.30435;0.17391
UDA_DDA;0.50000;0.25000
UDA_DDA;0.38462;0.30769
UDA_DDA;0.23529;0.17647
UDA_DDA;0.30769;0.15385
UDA_DDA;0.36364;0.27273
UDA_DDA;0.30000;0.25000
UDA_DDA;0.44444;0.33333
UDA_DDA;0.33333;0.26667
UDA_DDA;0.35294;0.29412
UDA_DDA;0.50000;0.50000
UDA_DDA;0.37500;0.37500
UDA_DDA;0.35714;0.21429
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.44444;0.22222
UDA_DDA;0.20000;0.00000
UDA_DDA;0.46154;0.30769
UDA_DDA;0.60000;0.60000
UDA_DDA;0.42857;0.28571
UDA_DDA;0.50000;0.33333
UDA_DDA;0.50000;0.33333
UDA_DDA;0.37500;0.20833
UDA_DDA;0.44444;0.33333
UDA_DDA;0.42857;0.28571
UDA_DDA;0.60000;0.40000
UDA_DDA;0.25000;0.12500
UDA_DDA;0.46154;0.23077
UDA_DDA;0.50000;0.50000
UDA_DDA;0.55556;0.33333
UDA_DDA;0.30000;0.20000
UDA_DDA;0.43478;0.30435
UDA_DDA;0.29412;0.23529
UDA_DDA;0.36842;0.26316
UDA_DDA;0.38889;0.25000
UDA_DDA;0.25000;0.15000
UDA_DDA;0.41667;0.33333
UDA_DDA;0.60000;0.50000
UDA_DDA;0.60000;0.60000
UDA_DDA;0.75000;0.50000
UDA_DDA;0.40000;0.40000
UDA_DDA;0.37500;0.25000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.00000;0.00000
UDA_DDA;0.46154;0.23077
UDA_DDA;0.42857;0.28571
UDA_DDA;0.50000;0.50000
UDA_DDA;0.28571;0.14286
UDA_DDA;0.26667;0.20000
UDA_DDA;0.30769;0.15385
UDA_DDA;0.57143;0.42857
UDA_DDA;0.40000;0.20000
UDA_DDA;0.50000;0.37500
UDA_DDA;0.58333;0.33333
UDA_DDA;0.60000;0.60000
UDA_DDA;0.60000;0.60000
UDA_DDA;0.27273;0.18182
UDA_DDA;0.36842;0.21053
UDA_DDA;0.55556;0.33333
UDA_DDA;0.22222;0.22222
UDA_DDA;0.36364;0.09091
UDA_DDA;0.40000;0.30000
UDA_DDA;0.26667;0.13333
UDA_DDA;0.42105;0.21053
UDA_DDA;0.38462;0.23077
UDA_DDA;0.20000;0.20000
UDA_DDA;0.23077;0.15385
UDA_DDA;0.60000;0.40000
UDA_DDA;0.50000;0.33333
UDA_DDA;0.57143;0.57143
UDA_DDA;0.50000;0.25000
UDA_DDA;0.42857;0.14286
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.00000
